Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
250000.0;53.4;2;0;2;4.0;1992.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;17.2
472857.0;61.41;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;26.1
229000.0;26.53;1;0;6;8.0;1988.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.2
470000.0;66.2;3;0;3;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;23.5
376510.0;32.74;1;0;1;7.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
269000.0;59.4;3;0;3;16.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9.4
465025.0;52.0;3;1;1;13.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
290625.0;38.75;2;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.1
229000.0;60.0;3;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;17.8
467766.0;59.97;4;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.1
450000.0;71.33;3;0;1;1.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;27.4
440000.0;73.77;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;36.9
410000.0;77.68;4;1;1;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;36.9
538000.0;70.91;3;1;0;2.0;2020.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;23.5
325000.0;46.4;2;0;11;15.0;1972.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.7
550000.0;73.52;3;0;3;4.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;18.6
372690.0;45.45;2;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.1
351120.0;53.2;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.6
129000.0;39.83;2;0;0;2.0;1940.0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;7.9
176953.0;33.92;1;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.8
161000.0;30.18;1;0;2;2.0;1959.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;14.6
295738.0;44.14;2;1;3;4.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
180000.0;43.9;1;0;0;2.0;1954.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14.7
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
158000.0;45.0;2;0;0;3.0;1940.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;17.0
299999.0;63.21;2;0;2;3.0;1915.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5.0
368355.0;56.67;4;1;4;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.5
499000.0;51.1;2;0;1;7.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.6
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
294300.0;27.0;1;0;6;10.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2.5
452000.0;68.7;3;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;8.5
250000.0;25.0;1;0;6;13.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.2
455000.0;71.3;3;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;8.5
240000.0;54.75;2;0;2;2.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;28.2
464170.0;48.86;2;1;0;3.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
630000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
270240.0;33.78;1;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.1
325000.0;44.02;2;1;4;8.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;19.5
325000.0;44.02;2;1;3;8.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;19.5
410000.0;48.0;2;0;0;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1.9
366000.0;53.17;3;1;4;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;20.7
159000.0;38.18;2;0;3;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;7.9
366420.0;59.1;3;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
345000.0;48.0;2;1;2;4.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.9
449000.0;49.22;2;0;2;15.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5.4
749625.0;99.95;5;1;6;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.1
180000.0;43.41;2;0;3;3.0;1980.0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;21.5
519000.0;94.3;3;0;1;4.0;1989.0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;11.0
474395.0;60.05;3;1;2;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.1
535000.0;98.0;2;0;4;4.0;1920.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;525.0
230000.0;47.0;2;0;0;4.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;8.7
245000.0;30.4;2;0;0;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.5
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
325000.0;31.5;1;1;2;8.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.9
210000.0;65.0;3;0;1;1.0;1932.0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;19.5
265300.0;47.9;3;0;2;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;22.6
420000.0;61.8;3;1;0;8.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;19.5
511200.0;71.7;4;1;5;8.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;19.7
280000.0;47.11;3;0;0;3.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;3.4
778100.0;77.81;4;1;7;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;73.5
569360.0;64.7;3;1;4;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;73.5
309285.0;28.44;1;1;0;13.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
308850.0;28.4;1;1;1;13.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
149000.0;34.92;1;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;20.1
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
209000.0;35.0;2;0;5;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.0
265000.0;55.32;2;0;2;3.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.3
796900.0;77.56;3;0;4;10.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2.5
452000.0;54.8;3;0;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;8.4
329000.0;37.17;2;0;2;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5.7
401880.0;59.1;3;1;4;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
699000.0;62.94;3;0;3;5.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.0
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
203000.0;30.0;1;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.5
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
451356.0;77.82;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;21.5
451356.0;77.82;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;21.5
451356.0;77.82;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;21.5
551928.0;95.16;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;21.5
215000.0;47.18;3;0;4;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;21.1
279000.0;48.0;3;0;3;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21.1
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
420000.0;60.0;3;0;2;4.0;2011.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14.7
225500.0;50.2;2;0;8;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;6.8
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;60.0;3;0;6;8.0;19880.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;11.2
420000.0;108.0;5;0;3;4.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;20.1
382518.0;48.42;2;0;1;6.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.0
239900.0;27.9;1;0;4;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0.9
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
520440.0;69.6;3;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
329000.0;86.0;2;0;1;2.0;1905.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;15.6
455000.0;56.14;3;0;3;4.0;1930.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;253.0
430660.0;70.6;4;1;1;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.6
376000.0;72.38;4;0;2;3.0;1984.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;48.8
185000.0;40.12;1;0;2;4.0;1988.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;13.4
513000.0;73.3;2;0;5;5.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;10.0
365000.0;77.4;4;0;3;3.0;1900.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;19.2
300000.0;119.07;3;0;1;2.0;1900.0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;18.3
255000.0;37.3;1;0;7;7.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;8.4
255000.0;71.7;4;0;2;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;20.6
264000.0;47.2;2;0;0;14.0;1983.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;9.4
230000.0;47.0;2;0;1;3.0;1951.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;22.4
380000.0;57.0;3;0;4;4.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;6.5
325000.0;55.0;2;1;1;1.0;2021.0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;24.7
399000.0;58.65;3;0;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;15.2
682000.0;61.0;3;0;1;4.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10.0
245500.0;66.0;2;0;2;2.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;20.1
280000.0;54.0;3;0;0;3.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12.6
419000.0;80.0;3;0;1;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21.1
155750.0;44.5;2;0;1;3.0;1902.0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;7.9
249000.0;58.1;3;0;0;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;10.1
285444.0;35.24;2;1;1;6.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.5
551642.0;56.29;3;1;5;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
596804.0;64.87;3;1;5;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
330000.0;70.0;3;0;1;4.0;1989.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;16.2
330000.0;70.0;3;0;1;4.0;1989.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;16.2
595000.0;65.65;3;0;0;2.0;2018.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.7
504336.0;63.84;2;0;0;4.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
350000.0;51.0;2;0;5;5.0;2010.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;24.4
350000.0;51.0;2;0;5;5.0;2010.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;24.4
280000.0;111.0;3;0;2;2.0;1920.0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;18.7
360428.0;37.35;2;1;6;6.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0.0
478088.0;52.25;3;1;3;6.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0.0
439000.0;85.0;4;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;48.6
405365.0;42.67;2;1;5;6.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
419000.0;80.0;3;0;1;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21.1
347288.0;30.9;2;1;5;6.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0.0
327675.0;28.87;1;1;6;6.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0.0
305805.0;55.1;3;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10.0
299000.0;113.0;4;0;2;2.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;27.7
364500.0;74.9;4;0;2;4.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5.5
79900.0;42.88;1;0;1;1.0;1920.0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;16.5
591600.0;87.0;4;1;4;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
239320.0;38.6;2;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
397800.0;66.3;3;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
249000.0;47.0;2;0;0;3.0;2012.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;10.6
265000.0;51.98;2;0;6;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;16.2
230000.0;23.14;1;1;5;5.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.8
415000.0;40.0;2;0;5;6.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
449000.0;88.0;4;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;28.7
449000.0;88.0;4;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;28.7
350000.0;83.0;3;0;2;4.0;1925.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;21.1
535190.0;98.2;4;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
434600.0;82.0;4;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
390720.0;70.4;3;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
344344.0;60.2;3;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
318280.0;58.4;3;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
298660.0;54.8;1;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
268140.0;49.2;2;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
300255.0;54.1;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
336240.0;46.7;2;1;1;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;16.2
419000.0;83.0;4;0;0;1.0;1948.0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;6.0
323000.0;57.0;2;0;9;9.0;1982.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6.7
329840.0;53.0;3;1;0;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.6
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
630000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
234900.0;60.47;3;0;4;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21.5
340000.0;56.38;3;0;0;2.0;1910.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.0
645000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
96000.0;32.5;1;0;1;2.0;1900.0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;11.1
360278.0;72.0;3;1;0;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;26.7
369000.0;65.39;3;0;10;11.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.5
179000.0;38.3;2;0;8;10.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;21.6
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
630000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
680000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
630000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
425000.0;82.0;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;27.4
356400.0;54.0;3;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
438000.0;73.0;3;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
520575.0;69.4;3;1;4;4.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
349800.0;53.0;3;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
247360.0;38.65;2;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
384000.0;60.0;3;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
341760.0;53.4;3;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
540640.0;87.2;4;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
430525.0;50.65;2;1;6;6.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
289000.0;34.0;2;1;6;6.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
420000.0;60.0;3;1;5;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
609000.0;87.0;4;1;5;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
470000.0;79.02;4;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;27.4
